id,name,formula,rt,smiles.std,inchi.std,inchikey.std,classyfire.kingdom,classyfire.superclass,classyfire.class,classyfire.subclass,classyfire.level5,classyfire.level6,comment,source_file,source_dir,column.name,column.usp.code,column.length,column.id,column.particle.size,column.temperature,column.flowrate,column.t0,eluent.A.h2o,eluent.A.meoh,eluent.A.acn,eluent.A.iproh,eluent.A.acetone,eluent.A.hex,eluent.A.chcl3,eluent.A.ch2cl2,eluent.A.hept,eluent.A.formic,eluent.A.formic.unit,eluent.A.acetic,eluent.A.acetic.unit,eluent.A.trifluoroacetic,eluent.A.trifluoroacetic.unit,eluent.A.phosphor,eluent.A.phosphor.unit,eluent.A.nh4ac,eluent.A.nh4ac.unit,eluent.A.nh4form,eluent.A.nh4form.unit,eluent.A.nh4carb,eluent.A.nh4carb.unit,eluent.A.nh4bicarb,eluent.A.nh4bicarb.unit,eluent.A.nh4f,eluent.A.nh4f.unit,eluent.A.nh4oh,eluent.A.nh4oh.unit,eluent.A.trieth,eluent.A.trieth.unit,eluent.A.triprop,eluent.A.triprop.unit,eluent.A.tribut,eluent.A.tribut.unit,eluent.A.nndimethylhex,eluent.A.nndimethylhex.unit,eluent.A.medronic,eluent.A.medronic.unit,eluent.A.pH,eluent.B.h2o,eluent.B.meoh,eluent.B.acn,eluent.B.iproh,eluent.B.acetone,eluent.B.hex,eluent.B.chcl3,eluent.B.ch2cl2,eluent.B.hept,eluent.B.formic,eluent.B.formic.unit,eluent.B.acetic,eluent.B.acetic.unit,eluent.B.trifluoroacetic,eluent.B.trifluoroacetic.unit,eluent.B.phosphor,eluent.B.phosphor.unit,eluent.B.nh4ac,eluent.B.nh4ac.unit,eluent.B.nh4form,eluent.B.nh4form.unit,eluent.B.nh4carb,eluent.B.nh4carb.unit,eluent.B.nh4bicarb,eluent.B.nh4bicarb.unit,eluent.B.nh4f,eluent.B.nh4f.unit,eluent.B.nh4oh,eluent.B.nh4oh.unit,eluent.B.trieth,eluent.B.trieth.unit,eluent.B.triprop,eluent.B.triprop.unit,eluent.B.tribut,eluent.B.tribut.unit,eluent.B.nndimethylhex,eluent.B.nndimethylhex.unit,eluent.B.medronic,eluent.B.medronic.unit,eluent.B.pH,eluent.C.h2o,eluent.C.meoh,eluent.C.acn,eluent.C.iproh,eluent.C.acetone,eluent.C.hex,eluent.C.chcl3,eluent.C.ch2cl2,eluent.C.hept,eluent.C.formic,eluent.C.formic.unit,eluent.C.acetic,eluent.C.acetic.unit,eluent.C.trifluoroacetic,eluent.C.trifluoroacetic.unit,eluent.C.phosphor,eluent.C.phosphor.unit,eluent.C.nh4ac,eluent.C.nh4ac.unit,eluent.C.nh4form,eluent.C.nh4form.unit,eluent.C.nh4carb,eluent.C.nh4carb.unit,eluent.C.nh4bicarb,eluent.C.nh4bicarb.unit,eluent.C.nh4f,eluent.C.nh4f.unit,eluent.C.nh4oh,eluent.C.nh4oh.unit,eluent.C.trieth,eluent.C.trieth.unit,eluent.C.triprop,eluent.C.triprop.unit,eluent.C.tribut,eluent.C.tribut.unit,eluent.C.nndimethylhex,eluent.C.nndimethylhex.unit,eluent.C.medronic,eluent.C.medronic.unit,eluent.C.pH,eluent.D.h2o,eluent.D.meoh,eluent.D.acn,eluent.D.iproh,eluent.D.acetone,eluent.D.hex,eluent.D.chcl3,eluent.D.ch2cl2,eluent.D.hept,eluent.D.formic,eluent.D.formic.unit,eluent.D.acetic,eluent.D.acetic.unit,eluent.D.trifluoroacetic,eluent.D.trifluoroacetic.unit,eluent.D.phosphor,eluent.D.phosphor.unit,eluent.D.nh4ac,eluent.D.nh4ac.unit,eluent.D.nh4form,eluent.D.nh4form.unit,eluent.D.nh4carb,eluent.D.nh4carb.unit,eluent.D.nh4bicarb,eluent.D.nh4bicarb.unit,eluent.D.nh4f,eluent.D.nh4f.unit,eluent.D.nh4oh,eluent.D.nh4oh.unit,eluent.D.trieth,eluent.D.trieth.unit,eluent.D.triprop,eluent.D.triprop.unit,eluent.D.tribut,eluent.D.tribut.unit,eluent.D.nndimethylhex,eluent.D.nndimethylhex.unit,eluent.D.medronic,eluent.D.medronic.unit,eluent.D.pH,gradient.start.A,gradient.start.B,gradient.start.C,gradient.start.D,gradient.end.A,gradient.end.B,gradient.end.C,gradient.end.D
0002_00126,caffeine,C8H10N4O2,20.37,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organoheterocyclic compounds (CHEMONTID:0000002),Imidazopyrimidines (CHEMONTID:0001797),Purines and purine derivatives (CHEMONTID:0000245),Xanthines (CHEMONTID:0000247),NA (NA),,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002_00127,camphor,C10H16O,36.5,CC1(C2CCC1(C(=O)C2)C)C,"InChI=1S/C10H16O/c1-9(2)7-4-5-10(9,3)8(11)6-7/h7H,4-6H2,1-3H3",DSSYKIVIOFKYAU-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Lipids and lipid-like molecules (CHEMONTID:0000012),Prenol lipids (CHEMONTID:0000259),Monoterpenoids (CHEMONTID:0001549),Bicyclic monoterpenoids (CHEMONTID:0001564),NA (NA),,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002_00128,cellobiose,C12H22O11,1.55,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,"InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2",GUBGYTABKSRVRQ-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organic oxygen compounds (CHEMONTID:0004603),Organooxygen compounds (CHEMONTID:0000323),Carbohydrates and carbohydrate conjugates (CHEMONTID:0000011),Glycosyl compounds (CHEMONTID:0002105),O-glycosyl compounds (CHEMONTID:0002207),,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002_00129,chenodeoxycholic acid,C24H40O4,49.4,CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,"InChI=1S/C24H40O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-20,22,25-26H,4-13H2,1-3H3,(H,27,28)",RUDATBOHQWOJDD-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Lipids and lipid-like molecules (CHEMONTID:0000012),Steroids and steroid derivatives (CHEMONTID:0000258),"Bile acids, alcohols and derivatives (CHEMONTID:0001445)","Hydroxy bile acids, alcohols and derivatives (CHEMONTID:0002194)","Dihydroxy bile acids, alcohols and derivatives (CHEMONTID:0000516)",,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002_00130,chinchonidine sulphate,C19H22N2O,19.15,C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O,"InChI=1S/C19H22N2O/c1-2-13-12-21-10-8-14(13)11-18(21)19(22)16-7-9-20-17-6-4-3-5-15(16)17/h2-7,9,13-14,18-19,22H,1,8,10-12H2",KMPWYEUPVWOPIM-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Alkaloids and derivatives (CHEMONTID:0000279),Cinchona alkaloids (CHEMONTID:0002246),NA (NA),NA (NA),NA (NA),,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002_00131,chlorogenic acid,C16H18O9,18.0,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,"InChI=1S/C16H18O9/c17-9-3-1-8(5-10(9)18)2-4-13(20)25-12-7-16(24,15(22)23)6-11(19)14(12)21/h1-5,11-12,14,17-19,21,24H,6-7H2,(H,22,23)",CWVRJTMFETXNAD-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organic oxygen compounds (CHEMONTID:0004603),Organooxygen compounds (CHEMONTID:0000323),Alcohols and polyols (CHEMONTID:0000129),Cyclic alcohols and derivatives (CHEMONTID:0001292),Cyclitols and derivatives (CHEMONTID:0002509),,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002_00132,cholesterol,C27H46O,60.2,CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,"InChI=1S/C27H46O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h9,18-19,21-25,28H,6-8,10-17H2,1-5H3",HVYWMOMLDIMFJA-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Lipids and lipid-like molecules (CHEMONTID:0000012),Steroids and steroid derivatives (CHEMONTID:0000258),Cholestane steroids (CHEMONTID:0003566),Cholesterols and derivatives (CHEMONTID:0001469),NA (NA),,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002_00133,"Cholesterol 5-Î±,6-Î±-epoxide",C27H46O2,57.7,CC(C)CCCC(C)C1CCC2C1(CCC3C2CC4C5(C3(CCC(C5)O)C)O4)C,"InChI=1S/C27H46O2/c1-17(2)7-6-8-18(3)21-9-10-22-20-15-24-27(29-24)16-19(28)11-14-26(27,5)23(20)12-13-25(21,22)4/h17-24,28H,6-16H2,1-5H3",PRYIJAGAEJZDBO-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Lipids and lipid-like molecules (CHEMONTID:0000012),Steroids and steroid derivatives (CHEMONTID:0000258),Cholestane steroids (CHEMONTID:0003566),Cholesterols and derivatives (CHEMONTID:0001469),NA (NA),,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002_00134,cholic acid,C24H40O5,46.805,CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,"InChI=1S/C24H40O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-20,22,25-27H,4-12H2,1-3H3,(H,28,29)",BHQCQFFYRZLCQQ-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Lipids and lipid-like molecules (CHEMONTID:0000012),Steroids and steroid derivatives (CHEMONTID:0000258),"Bile acids, alcohols and derivatives (CHEMONTID:0001445)","Hydroxy bile acids, alcohols and derivatives (CHEMONTID:0002194)","Trihydroxy bile acids, alcohols and derivatives (CHEMONTID:0001104)",,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002_00135,choline,C5H14NO,1.4,C[N+](C)(C)CCO,"InChI=1S/C5H14NO/c1-6(2,3)4-5-7/h7H,4-5H2,1-3H3/q+1",OEYIOHPDSNJKLS-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organic nitrogen compounds (CHEMONTID:0004707),Organonitrogen compounds (CHEMONTID:0000278),Quaternary ammonium salts (CHEMONTID:0000503),Cholines (CHEMONTID:0001012),NA (NA),,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002_00136,chrysin,C15H10O4,40.88,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,"InChI=1S/C15H10O4/c16-10-6-11(17)15-12(18)8-13(19-14(15)7-10)9-4-2-1-3-5-9/h1-8,16-17H",RTIXKCRFFJGDFG-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Phenylpropanoids and polyketides (CHEMONTID:0000261),Flavonoids (CHEMONTID:0000334),Flavones (CHEMONTID:0001615),NA (NA),NA (NA),,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002_00137,cinnamic acid,C9H8O2,31.8,C1=CC=C(C=C1)C=CC(=O)O,"InChI=1S/C9H8O2/c10-9(11)7-6-8-4-2-1-3-5-8/h1-7H,(H,10,11)",WBYWAXJHAXSJNI-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Phenylpropanoids and polyketides (CHEMONTID:0000261),Cinnamic acids and derivatives (CHEMONTID:0000476),Cinnamic acids (CHEMONTID:0002504),NA (NA),NA (NA),,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002_00138,cis-11-eicosenoic acid,C20H38O2,56.2,CCCCCCCCC=CCCCCCCCCCC(=O)O,"InChI=1S/C20H38O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h9-10H,2-8,11-19H2,1H3,(H,21,22)",BITHHVVYSMSWAG-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Lipids and lipid-like molecules (CHEMONTID:0000012),Fatty Acyls (CHEMONTID:0003909),Fatty acids and conjugates (CHEMONTID:0000262),Long-chain fatty acids (CHEMONTID:0002949),NA (NA),,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002_00139,citramalic acid,C5H8O5,5.185,CC(CC(=O)O)(C(=O)O)O,"InChI=1S/C5H8O5/c1-5(10,4(8)9)2-3(6)7/h10H,2H2,1H3,(H,6,7)(H,8,9)",XFTRTWQBIOMVPK-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Lipids and lipid-like molecules (CHEMONTID:0000012),Fatty Acyls (CHEMONTID:0003909),Fatty acids and conjugates (CHEMONTID:0000262),Hydroxy fatty acids (CHEMONTID:0000341),NA (NA),,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002_00140,citric acid,C6H8O7,3.91,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,"InChI=1S/C6H8O7/c7-3(8)1-6(13,5(11)12)2-4(9)10/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12)",KRKNYBCHXYNGOX-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organic acids and derivatives (CHEMONTID:0000264),Carboxylic acids and derivatives (CHEMONTID:0000265),Tricarboxylic acids and derivatives (CHEMONTID:0001986),NA (NA),NA (NA),,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002_00142,coniferyl alcohol,C10H12O3,22.8,COC1=C(C=CC(=C1)C=CCO)O,"InChI=1S/C10H12O3/c1-13-10-7-8(3-2-6-11)4-5-9(10)12/h2-5,7,11-12H,6H2,1H3",JMFRWRFFLBVWSI-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Benzenoids (CHEMONTID:0002448),Phenols (CHEMONTID:0000134),Methoxyphenols (CHEMONTID:0000190),NA (NA),NA (NA),,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002_00143,coniferyl aldehyde,C10H10O3,25.895,COC1=C(C=CC(=C1)C=CC=O)O,"InChI=1S/C10H10O3/c1-13-10-7-8(3-2-6-11)4-5-9(10)12/h2-7,12H,1H3",DKZBBWMURDFHNE-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Benzenoids (CHEMONTID:0002448),Phenols (CHEMONTID:0000134),Methoxyphenols (CHEMONTID:0000190),NA (NA),NA (NA),,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002_00144,cryptochlorogenic acid,C16H18O9,20.1,C1C(C(C(CC1(C(=O)O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O,"InChI=1S/C16H18O9/c17-9-3-1-8(5-10(9)18)2-4-13(21)25-14-11(19)6-16(24,15(22)23)7-12(14)20/h1-5,11-12,14,17-20,24H,6-7H2,(H,22,23)",GYFFKZTYYAFCTR-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organic oxygen compounds (CHEMONTID:0004603),Organooxygen compounds (CHEMONTID:0000323),Alcohols and polyols (CHEMONTID:0000129),Cyclic alcohols and derivatives (CHEMONTID:0001292),Cyclitols and derivatives (CHEMONTID:0002509),,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002_00145,cuminaldehyde,C10H12O,38.6,CC(C)C1=CC=C(C=C1)C=O,"InChI=1S/C10H12O/c1-8(2)10-5-3-9(7-11)4-6-10/h3-8H,1-2H3",WTWBUQJHJGUZCY-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Lipids and lipid-like molecules (CHEMONTID:0000012),Prenol lipids (CHEMONTID:0000259),Monoterpenoids (CHEMONTID:0001549),Aromatic monoterpenoids (CHEMONTID:0000051),NA (NA),,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002_00146,cyanidin,C15H11O6+,28.9,C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2O)O)O)O)O,"InChI=1S/C15H10O6/c16-8-4-11(18)9-6-13(20)15(21-14(9)5-8)7-1-2-10(17)12(19)3-7/h1-6H,(H4-,16,17,18,19,20)/p+1",VEVZSMAEJFVWIL-UHFFFAOYSA-O,Organic compounds (CHEMONTID:0000000),Phenylpropanoids and polyketides (CHEMONTID:0000261),Flavonoids (CHEMONTID:0000334),Hydroxyflavonoids (CHEMONTID:0002991),7-hydroxyflavonoids (CHEMONTID:0002993),NA (NA),,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002_00147,cyanidin 3 galactoside,C21H21O11+,22.1,C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2OC4C(C(C(C(O4)CO)O)O)O)O)O)O)O,"InChI=1S/C21H20O11/c22-7-16-17(27)18(28)19(29)21(32-16)31-15-6-10-12(25)4-9(23)5-14(10)30-20(15)8-1-2-11(24)13(26)3-8/h1-6,16-19,21-22,27-29H,7H2,(H3-,23,24,25,26)/p+1",RKWHWFONKJEUEF-UHFFFAOYSA-O,Organic compounds (CHEMONTID:0000000),Phenylpropanoids and polyketides (CHEMONTID:0000261),Flavonoids (CHEMONTID:0000334),Flavonoid glycosides (CHEMONTID:0001111),Flavonoid O-glycosides (CHEMONTID:0001583),Anthocyanins (CHEMONTID:0001361),,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002_00149,Cyanidin 3-sophoroside,C27H31O16+,21.4,C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O)O)O,"InChI=1S/C27H30O16/c28-7-17-19(34)21(36)23(38)26(41-17)43-25-22(37)20(35)18(8-29)42-27(25)40-16-6-11-13(32)4-10(30)5-15(11)39-24(16)9-1-2-12(31)14(33)3-9/h1-6,17-23,25-29,34-38H,7-8H2,(H3-,30,31,32,33)/p+1",SXYMMDGPXYVCER-UHFFFAOYSA-O,Organic compounds (CHEMONTID:0000000),Phenylpropanoids and polyketides (CHEMONTID:0000261),Flavonoids (CHEMONTID:0000334),Flavonoid glycosides (CHEMONTID:0001111),Flavonoid O-glycosides (CHEMONTID:0001583),Anthocyanins (CHEMONTID:0001361),,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002_00150,"cyanidin-3,5-diglucoside",C27H31O16+,18.375,C1=CC(=C(C=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)OC4C(C(C(C(O4)CO)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O,"InChI=1S/C27H30O16/c28-7-17-19(33)21(35)23(37)26(42-17)40-15-5-10(30)4-14-11(15)6-16(25(39-14)9-1-2-12(31)13(32)3-9)41-27-24(38)22(36)20(34)18(8-29)43-27/h1-6,17-24,26-29,33-38H,7-8H2,(H2-,30,31,32)/p+1",RDFLLVCQYHQOBU-UHFFFAOYSA-O,Organic compounds (CHEMONTID:0000000),Phenylpropanoids and polyketides (CHEMONTID:0000261),Flavonoids (CHEMONTID:0000334),Flavonoid glycosides (CHEMONTID:0001111),Flavonoid O-glycosides (CHEMONTID:0001583),Anthocyanins (CHEMONTID:0001361),,0002_rtdata_canonical_success.tsv,0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
